F516	FAMBRO
F616	FAIRBAIRN
E120	EVES
E216	ESPERANZA
E245	ESCALONA
E420	ELSEY
E252	EISENSTEIN
E651	EHRENBERG
E624	EARGLE
D620	DRESS
D650	DRANE
D630	DOROTHY
D600	DORIA
D250	DOGAN
D140	DIVELY
D410	DEWOLFE
D355	DETTMAN
D236	DESIDERIO
D200	DESCH
D550	DENNEN
D520	DENK
D562	DEMARIS
D422	DELSIGNORE
D265	DEJARNETTE
D600	DEERE
D355	DEDMAN
D200	DAWS
D500	DAWN
D152	DAUPHINAIS
D520	DANZ
D535	DANTIN
D551	DANNENBERG
D410	DALBY
C652	CURRENCE
C440	CULWELL
C230	CUESTA
C623	CROSTON
C625	CROSSNO
C654	CROMLEY
C620	CRISCI
C600	CRAW
C640	CORYELL
C360	COOTER
C536	CONDRA
C451	COLUMBIA
C413	COLPITTS
C420	COLAS
C200	COACH
C452	CLINK
C415	CLEVINGER
C465	CLERMONT
C236	CISTRUNK
C640	CIRILO
C620	CHIRICO
C640	CHIARELLO
C120	CEPHUS
C250	CECENA
C146	CAVALIERE
C200	CAUGHEY
C256	CASIMIR
C640	CARWELL
C645	CARLON
C615	CARBONARO
C610	CARAVEO
C534	CANTLEY
C422	CALLEJAS
C250	CAGNEY
C320	CADIEUX
C152	CABANISS
B263	BUSHARD
B640	BURLEW
B620	BURAS
B325	BUDZINSKI
B240	BUCKLEW
B650	BRUNEAU
B656	BRUMMER
B625	BRUEGGEMANN
B632	BROTZMAN
B620	BROSS
B630	BROAD
B635	BRITTIAN
B652	BRIMAGE
B642	BRILES
B625	BRICKMAN
B655	BRENEMAN
B635	BREITENSTEIN
B653	BRANDEL
B625	BRACKINS
B323	BOYDSTUN
B300	BOTTA
B230	BOSKET
B620	BOROS
B625	BORGMANN
B630	BORDEAU
B512	BONIFACIO
B435	BOLTEN
B550	BOEHMAN
B453	BLUNDELL
B432	BLOODSAW
B262	BJERKE
B140	BIFFLE
B230	BICKETT
B262	BICKERS
B140	BEVILLE
B626	BERGREN
B620	BERGEY
B525	BENZING
B416	BELFIORE
B650	BEIRNE
B263	BECKERT
B130	BEBOUT
B563	BAUMERT
B300	BATTEY
B635	BARTMAN
B620	BARRS
B660	BARRIERE
B624	BARCELO
B610	BARBE
B430	BALLIET
B500	BAHAM
B123	BABST
A350	AUTON
A216	ASPER
A214	ASBELL
A623	ARZATE
A625	ARGENTO
A640	AREL
A620	ARAKI
A600	ARAI
A100	APO
A534	ANTLEY
A530	AMODEO
A550	AMMANN
A450	ALLYN
A452	ALLENSWORTH
A431	ALDAPE
A200	AKEY
A130	ABEITA
Z140	ZWEIFEL
Z520	ZENG
Z460	ZEILER
Z560	ZAMOR
Z452	ZALENSKI
Y226	YZAGUIRRE
Y210	YOUSEF
Y355	YETMAN
Y000	YAU
W600	WYER
W450	WOOLWINE
W425	WOHLGEMUTH
W462	WOHLERS
W351	WITTENBERG
W526	WINGROVE
W530	WIND
W523	WIMSATT
W452	WILLIMAS
W425	WILKENSON
W430	WILDEY
W436	WILDERMAN
W425	WILCZYNSKI
W235	WIGTON
W640	WHORLEY
W452	WELLONS
W420	WELLES
W400	WELLE
W620	WEIRICH
W355	WEIDEMAN
W300	WEIDE
W240	WEEKLY
W230	WEAST
W255	WASMUND
W620	WARSHAW
W425	WALSON
W435	WALDNER
W420	WALCH
W416	WALBERG
W256	WAGENER
W255	WAGEMAN
V620	VRIEZE
V250	VOSSEN
V620	VORCE
V620	VOORHIS
V536	VONDERHEIDE
V630	VIRUET
V260	VICARI
V650	VERNE
V422	VELASQUES
V360	VAUTOUR
V635	VARTANIAN
V650	VARONA
V526	VANKEUREN
V535	VANDINE
V536	VANDERMEER
U626	URSERY
U536	UNDERDOWN
U620	UHRICH
U455	UHLMAN
T620	TWOREK
T500	TWINE
T455	TWELLMAN
T300	TWEEDIE
T350	TUTINO
T654	TURMELLE
T100	TUBB
T610	TROOP
T613	TRIVEDI
T650	TRIANO
T613	TREVATHAN
T620	TREESE
T656	TREANOR
T620	TREACY
T650	TRAINA
T150	TOPHAM
T522	TOENJES
T132	TIPPETTS
T000	TIEU
T560	THOMURE
T320	THATCH
T500	THAN
T324	TETZLAFF
T363	TETTERTON
T500	TENA
T400	TELL
T560	TEAMER
T150	TAPPAN
T520	TANK
T423	TALCOTT
T200	TAGG
S152	SZCZEPANSKI
S652	SYRING
S620	SURACE
S426	SULZER
S260	SUGRUE
S265	SUGARMAN
S200	SUESS
S352	STYONS
S363	STWART
S312	STUPKA
S360	STREY
S361	STRAUBE
S363	STRATE
S336	STODDART
S321	STOCKBRIDGE
S325	STJAMES
S352	STINGER
S354	STEIMLE
S351	STEENBERG
S363	START
S355	STAMAND
S346	STALLER
S340	STAHLY
S326	STAGER
S162	SPURGIN
S160	SPROW
S152	SPONSLER
S120	SPEAS
S156	SPAINHOUR
S520	SONES
S532	SMITS
S542	SMELCER
S412	SLOVAK
S435	SLATEN
S524	SINGLETERRY
S550	SIMIEN
S313	SIDEBOTTOM
S165	SIBRIAN
S456	SHELLHAMMER
S416	SHELBURNE
S510	SHAMBO
S130	SEPEDA
S240	SEIGEL
S250	SCOGIN
S500	SCIANNA
S540	SCHMOLL
S542	SCHMELZER
S000	SCHEU
S236	SCHACHTER
S153	SAVANT
S230	SAUSEDA
S326	SATCHER
S536	SANDOR
S512	SAMPSELL
R200	RUGH
R156	RUFENER
R341	RUDOLF
R351	ROTENBERRY
R200	ROSSOW
R212	ROSSBACH
R320	ROOTS
R455	ROLLMAN
R362	RODRIQUE
R362	RODREGUEZ
R320	RODKEY
R300	RODA
R252	RISING
R500	RINI
R250	RIGGAN
R532	RIENTS
R340	RIEDL
R520	RHINES
R200	RESS
R514	REINBOLD
R220	RASCHKE
R635	RARDIN
R500	RAIN
R223	RACICOT
Q450	QUILLIN
P263	PUSHARD
P656	PRIMROSE
P620	PRIES
P620	PRESSEY
P626	PRECOURT
P632	PRATTS
P234	POSTEL
P140	POPPELL
P456	PLUMER
P526	PINGREE
P650	PIERONI
P420	PFLUG
P360	PETRE
P366	PETRARCA
P362	PETERKA
P600	PERU
P625	PERKIN
P625	PERGANDE
P650	PERANIO
P500	PENNA
P260	PEKAR
P000	PEA
P420	PAULHUS
P264	PASQUARIELLO
P620	PARRAS
P655	PARMENTIER
P600	PARA
P526	PANZER
P514	PAMPLIN
O130	OVIATT
O236	OSTERHOUDT
O235	OSTENDORF
O255	OSMUN
O635	ORTMAN
O641	ORLOFF
O615	ORBAN
O516	ONOFRIO
O413	OLVEDA
O435	OLTMAN
O210	OKEEFFE
O250	OCANA
N552	NUNEMAKER
N100	NOVY
N125	NOFFSINGER
N200	NISH
N300	NIDAY
N360	NETHERY
N234	NESTLE
N532	NEMITZ
N363	NEIDERT
N340	NADAL
N200	NACK
M252	MUSZYNSKI
M523	MUNSTERMAN
M465	MULHERIN
M635	MORTIMORE
M636	MORTER
M532	MONTESINO
M534	MONTALVAN
M534	MONTALBANO
M550	MOMON
M550	MOMAN
M500	MOM
M250	MOGAN
M520	MINNS
M463	MILLWARD
M452	MILLING
M242	MICHELSEN
M240	MICHEAL
M165	MEWBORN
M360	METRO
M360	METAYER
M520	MENSCH
M400	MELOY
M200	MEGGS
M362	MEADERS
M264	MCSORLEY
M255	MCMENAMIN
M243	MCLEAD
M242	MCLAUCHLIN
M210	MCGUFFEY
M225	MCGUCKIN
M242	MCGLAUGHLIN
M216	MCFERRON
M253	MCENTYRE
M265	MCCRUM
M240	MCCAWLEY
M215	MCBAIN
M000	MAYHUE
M000	MAU
M325	MATZEN
M350	MATTON
M620	MARSEE
M650	MARRIN
M645	MARLAND
M625	MARKUM
M534	MANTILLA
M516	MANFRE
M430	MALTA
M220	MAKUCH
M342	MADLOCK
M246	MACLAREN
M240	MACAULEY
L260	LUZIER
L300	LUTHY
L125	LUFKIN
L250	LUCENA
L350	LOUDIN
L361	LOTHROP
L620	LORCH
L500	LONA
L400	LOLL
L343	LOADHOLT
L200	LISA
L143	LIPPOLD
L220	LIKES
L235	LICHTMAN
L163	LIBERTO
L220	LIAKOS
L200	LEWICKI
L130	LEVETT
L140	LEVEL
L535	LENTINE
L200	LEJA
L260	LEGREE
L300	LAWHEAD
L600	LAURO
L360	LAUDER
L630	LARD
L550	LANMAN
L520	LANK
L552	LANING
L500	LAMA
L460	LALOR
K610	KROB
K626	KRIGER
K624	KRIEGEL
K620	KREJCI
K624	KREISEL
K240	KOZEL
K200	KOS
K524	KONKEL
K423	KOLSTAD
K550	KOENEN
K220	KOCSIS
K514	KNOBLOCK
K514	KNEBEL
K416	KLOPFER
K400	KLEE
K430	KILDAY
K235	KESTEN
K612	KERBS
K512	KEMPKER
K340	KEATHLEY
K200	KAZEE
K220	KAWASAKI
K600	KAUR
K560	KAMER
K520	KAMAKA
K451	KALLENBACH
K120	KAFKA
J640	JERRELL
J400	JEHLE
J220	JAYCOX
J635	JARDIN
J520	JAHNS
I123	IVESTER
H143	HYPPOLITE
H200	HYCHE
H215	HUSBANDS
H600	HUR
H163	HUPPERT
H450	HULIN
H140	HUBLEY
H620	HORSEY
H652	HORNAK
H426	HOLZWARTH
H455	HOLMON
H412	HOLLABAUGH
H400	HOLAWAY
H320	HODES
H200	HOAK
H524	HINESLEY
H420	HILLWIG
H416	HILLEBRAND
H214	HIGHFIELD
H241	HESLOP
H630	HERRADA
H536	HENDRYX
H452	HELLUMS
H300	HEIT
H255	HEISHMAN
H534	HEINDEL
H241	HAYSLIP
H163	HAYFORD
H230	HASTIE
H632	HARTGROVE
H520	HANUS
H250	HAKIM
H520	HAINS
H353	HADNOTT
G536	GUNDERSEN
G450	GULINO
G362	GUIDROZ
G163	GUEBERT
G623	GRESSETT
G652	GREENHOUSE
G635	GRAYDON
G654	GRAMLING
G650	GRAHN
G140	GOUPIL
G600	GORY
G642	GORELICK
G360	GOODREAU
G352	GOODNOUGH
G400	GOLAY
G520	GOING
G620	GOERS
G432	GLATZ
G425	GILLIKIN
G220	GIESEKE
G565	GIAMMARINO
G355	GETMAN
G655	GERONIMO
G663	GERARDO
G524	GENSLER
G230	GAZDA
G614	GARIBALDI
G500	GAHAN
F600	FURY
F536	FUNDERBURKE
F230	FUKUDA
F230	FUGITT
F623	FUERST
F635	FORTMAN
F626	FORSGREN
F652	FORMICA
F420	FLUKE
F452	FLINK
F350	FITTON
F432	FELTZ
F230	FEKETE
F300	FEIT
F651	FEHRENBACH
F650	FARONE
F652	FARINAS
F620	FARIES
F250	FAGEN
E500	EWIN
E245	ESQUILIN
E200	ESCH
E536	ENDERLE
E460	ELLERY
E462	ELLERS
E216	EKBERG
E240	EGLI
E152	EFFINGER
D553	DYMOND
D400	DULLE
D400	DULA
D000	DUHE
D350	DUDNEY
D500	DUANE
D420	DOWLESS
D600	DOWER
D655	DORMINEY
D100	DOPP
D452	DOOLING
D560	DOMER
D260	DISHER
D451	DILLENBECK
D141	DIFILIPPO
D165	DIBERNARDO
D000	DEYOE
D146	DEVILLIER
D540	DENLEY
D453	DELAND
D112	DEFIBAUGH
D100	DEEB
D100	DEBOW
D600	DAUER
D300	DATTA
D625	DARCANGELO
D230	DAOUST
D540	DAMELIO
D500	DAHM
D455	DAHLMAN
C160	CYPHER
C645	CURLING
C645	CURLIN
C130	CUPIT
C435	CULTON
C520	CUENCA
C610	CROPP
C620	CROKE
C656	CREMER
C620	CRACE
C200	COSIO
C625	CORZINE
C510	COOMBE
C550	COMAN
C450	COLONE
C450	COLOMA
C452	COLLINGWOOD
C430	COLETTA
C360	CODERRE
C200	COCKE
C146	COBLER
C416	CLAYBROOK
C624	CIRCLE
C523	CINCOTTA
C550	CIMMINO
C623	CHRISTOFF
C623	CHRISTINA
C250	CHISUM
C450	CHILLEMI
C160	CHEVERE
C000	CHAE
C260	CHACHERE
C615	CERVONE
C652	CERMAK
C140	CEFALU
C140	CAUBLE
C360	CATHER
C200	CASO
C652	CARNS
C625	CARCAMO
C610	CARBO
C120	CAPOCCIA
C140	CAPELLO
C140	CAPELL
C550	CANINO
C516	CAMBARERI
C410	CALVI
C152	CABINESS
B240	BUSHELL
B630	BURTT
B623	BURSTEIN
B624	BURKLE
B560	BUNNER
B536	BUNDREN
B246	BUECHLER
B653	BRYAND
B620	BRUSO
B652	BROWNSTEIN
B600	BROW
B620	BROUSE
B630	BRODT
B635	BROADEN
B621	BRISBIN
B623	BRIGHTMAN
B632	BRIDGETT
B652	BRENES
B635	BREITENBACH
B624	BRAZZELL
B620	BRAZEE
B654	BRAMWELL
B654	BRAMHALL
B632	BRADSTREET
B350	BOYTON
B453	BOWLAND
B436	BOULTER
B263	BOSSERT
B560	BONURA
B516	BONEBRAKE
B520	BONACCI
B200	BOECK
B423	BLYSTONE
B626	BIRCHARD
B440	BILAL
B300	BIDDY
B100	BIBEE
B152	BEVANS
B320	BETHKE
B634	BERTELSEN
B650	BERNEY
B621	BERGFELD
B560	BENWARE
B450	BELLON
B400	BELLAH
B500	BEEN
B363	BATTERTON
B616	BARBERIO
B516	BAMBER
B235	BAGDON
B320	BADEAUX
A163	AVERITT
A216	AUGSBURGER
A320	ATES
A610	ARVIE
A653	ARONOWITZ
A652	ARENS
A620	ARCH
A600	ARAYA
A524	ANGELOS
A536	ANDRADA
A540	AMELL
A553	AMANTE
A415	ALVIN
A450	ALMY
A452	ALMQUIST
A420	ALLS
A216	AISPURO
A245	AGUILLON
A234	AGUDELO
A356	ADMIRE
A200	ACY
A230	ACETO
A130	ABBOT
A142	ABALOS
Z352	ZDENEK
Z651	ZAREMBA
Z260	ZACCARIA
Y210	YOUSSEF
W650	WRONA
W652	WRINKLE
W630	WREDE
W350	WOTTON
W423	WOOLSTON
W416	WOLPERT
W455	WOLLMAN
W520	WINCE
W516	WIMBERLEY
W456	WILLMORE
W432	WILLETTS
W210	WIKOFF
W360	WIEDER
W263	WICKERT
W352	WHITENACK
W652	WERNICK
W430	WELTE
W435	WELDEN
W210	WEISKOPF
W251	WEISENBERGER
W200	WEICH
W452	WALLINGTON
W436	WALDER
V246	VOSSLER
V600	VORE
V200	VIGO
V645	VIERLING
V236	VICTORINE
V635	VERDUN
V524	VENCILL
V500	VENA
V220	VAZGUEZ
V240	VASSEL
V524	VANZILE
V514	VANVLIET
V536	VANTREASE
V523	VANNOSTRAND
V536	VANDERVEER
V536	VANDERVEEN
V524	VANCIL
U300	UYEDA
U516	UMPHREY
U460	UHLER
U160	UBER
T325	TUTSON
T653	TURRENTINE
T460	TULLIER
T240	TUGWELL
T653	TRUNDY
T613	TRIPODI
T560	TOMER
T500	TOMEI
T520	TOMASI
T524	TOMASELLI
T262	TOKARSKI
T260	TISHER
T132	TIBBETS
T300	THWEATT
T234	THISTLE
T652	THARRINGTON
T260	TESAR
T420	TELESCO
T234	TEASDALE
T350	TATEM
T522	TANIGUCHI
S640	SURIEL
S346	SUDLER
S332	STUTSMAN
S365	STURMAN
S363	STRITE
S364	STRELOW
S362	STREIGHT
S363	STRAWDER
S365	STRANSKY
S364	STRAHL
S362	STOURS
S352	STONG
S351	STINEBAUGH
S343	STILTS
S342	STILLSON
S360	STEYER
S340	STELLE
S310	STEFFY
S315	STEFFENSMEIER
S335	STATHAM
S453	SQUILLANTE
S120	SPIESS
S162	SPARGO
S363	SOUTHWARD
S460	SOLLER
S350	SODEN
S520	SNUGGS
S542	SNELLGROVE
S562	SMYERS
S530	SMIDDY
S452	SLONAKER
S420	SKYLES
S650	SKOWRON
S142	SIVILS
S262	SIQUEIROS
S620	SIERS
S340	SIDDALL
S630	SHORTY
S532	SHONTZ
S524	SHINGLER
S400	SHILEY
S140	SHIBLEY
S663	SHERARD
S453	SHELNUTT
S362	SHEDRICK
S235	SHASTEEN
S650	SERENO
S420	SELKE
S140	SCOVIL
S400	SCOLA
S300	SCHUETT
S246	SCHUESSLER
S625	SCHRECKENGOST
S652	SCHRANZ
S100	SCHOEPP
S536	SCHNEIDERMAN
S452	SCHLANGER
S400	SCHIELE
S655	SCHEUERMANN
S632	SCHERTZ
S346	SCHEIDLER
S100	SCHEFF
S560	SCHANER
S516	SCHAMBER
S635	SCARDINA
S136	SAVEDRA
S456	SAULNIER
S360	SATER
S600	SARRO
S516	SAMBRANO
S455	SALOMONE
S165	SABOURIN
R300	RUUD
R350	RUTTEN
R150	RUFFINO
R320	RUDDOCK
R260	ROWSER
R240	ROUSSELL
R252	ROSENGARTEN
R552	ROMINGER
R452	ROLLINSON
R550	ROHMAN
R260	ROESER
R351	RODENBERG
R163	ROBERDS
R324	RIDGELL
R320	RHODUS
R520	REYNAGA
R263	REXRODE
R140	REVELLE
R514	REMPEL
R520	REMIGIO
R252	REISING
R452	REILING
R320	REETZ
R200	RAYOS
R152	RAVENSCROFT
R154	RAVENELL
R462	RAULERSON
R252	RASMUSSON
R200	RASK
R200	RASE
R250	RAGON
Q254	QUESNEL
Q200	QUASHIE
P200	PUZO
P361	PUTERBAUGH
P320	PTAK
P623	PROST
P621	PRISBREY
P652	PRINCIPE
P626	PRICER
P630	PRATTE
P520	POUNCEY
P635	PORTMAN
P532	PONTIOUS
P565	POMERANTZ
P436	PLATTER
P452	PLANCK
P425	PILKENTON
P462	PILARSKI
P500	PIANO
P240	PHEGLEY
P633	PERTUIT
P640	PERLA
P530	PENTA
P420	PELC
P160	PEFFER
P200	PECH
P246	PEAGLER
P142	PAVELKA
P100	PAVAO
P355	PATMAN
P230	PASKETT
P640	PARRILLA
P635	PARDINI
P125	PAPAZIAN
P536	PANTER
P450	PALIN
P400	PALEY
P000	PAI
P220	PAGES
P324	PAETZOLD
P230	PACKETT
P200	PACHEO
O236	OSTREM
O621	ORSBORN
O453	OLMEDO
O256	OKAMURA
O460	OILER
O500	OHM
O242	OGLESBEE
O320	OATIS
O245	OAKLAND
N242	NUCKLES
N360	NOTTER
N632	NORDYKE
N260	NOGUEIRA
N253	NISWANDER
N163	NIBERT
N210	NESBY
N452	NELOMS
N352	NADING
N100	NAAB
M520	MUNNS
M462	MULLARKEY
M300	MOUDY
M630	MORET
M550	MONNIN
M436	MOLDER
M323	MODISETTE
M225	MOCZYGEMBA
M232	MOCTEZUMA
M220	MISCHKE
M600	MIRO
M520	MINGS
M430	MILOT
M432	MILLEDGE
M465	MILHORN
M460	MILERA
M420	MIELES
M240	MICKLEY
M240	MICHELLE
M220	MICEK
M342	METELLUS
M620	MERSCH
M640	MEROLA
M626	MERCURE
M526	MENCER
M450	MELLIN
M400	MELL
M520	MEINKE
M245	MCQUILLAN
M256	MCMURTRIE
M241	MCKILLOP
M265	MCKIERNAN
M253	MCKENDRICK
M250	MCKAMIE
M241	MCILVAINE
M210	MCGUFFIE
M252	MCGONIGLE
M260	MCGARRAH
M213	MCFETRIDGE
M255	MCENANEY
M230	MCDOW
M232	MCCUTCHAN
M240	MCCALLIE
M235	MCADAM
M220	MAYCOCK
M100	MAYBEE
M300	MATTEI
M200	MASSI
M260	MASSER
M240	MASIELLO
M630	MARTH
M624	MARSHELL
M650	MARMO
M621	MARKSBERRY
M624	MARKELL
M624	MARCHAL
M562	MANROSS
M525	MANGANARO
M400	MALLY
M400	MALLOW
M430	MAILHOT
M260	MAGYAR
M350	MADONNA
M360	MADERO
M352	MADDING
M345	MADDALENA
M216	MACFARLAND
L520	LYNES
L200	LUSH
L260	LUGAR
L200	LUCKIE
L200	LUCCA
L130	LOVITT
L163	LOVERIDGE
L200	LOUX
L300	LOTH
L200	LOSO
L652	LORENZANA
L652	LORANCE
L240	LOCKLEY
L250	LOCKAMY
L346	LITTLER
L355	LITMAN
L320	LITKE
L140	LIEBEL
L235	LICHTENBERGER
L200	LICEA
L162	LEVERICH
L363	LETARTE
L225	LESESNE
L500	LENO
L243	LEGLEITER
L100	LEFFEW
L650	LAURIN
L520	LAUNIUS
L240	LASWELL
L250	LASSEN
L240	LASALA
L600	LARAWAY
L656	LARAMORE
L536	LANDRITH
L525	LANCON
L550	LANAHAN
L200	LAICHE
L163	LAFORD
L265	LACHERMEIER
K523	KUNST
K240	KUGEL
K200	KUCK
K230	KUCHTA
K100	KUBE
K620	KORUS
K120	KOPPES
K410	KOLBE
K616	KOERBER
K250	KOCHAN
K534	KNITTEL
K420	KLUCK
K410	KLEVE
K450	KLEINE
K320	KITCH
K635	KIRTON
K626	KIRKER
K532	KINTZ
K526	KINGHORN
K534	KINDELL
K560	KIMREY
K431	KILDUFF
K426	KILCREASE
K242	KICKLIGHTER
K140	KIBBLE
K615	KERVIN
K145	KEPLINGER
K200	KEOGH
K420	KELLOG
K300	KEETH
K400	KEALEY
K256	KAZMIERCZAK
K656	KARNER
K540	KAMEL
K450	KALINA
K252	KACZYNSKI
J400	JUEL
J000	JOYE
J655	JERMAN
J125	JEPPSON
J300	JAWAD
J220	JASIK
J200	JAQUA
J520	JANUSZ
J520	JANCO
I245	ISLAND
I521	INSKEEP
I520	INKS
I524	INGOLD
I520	ING
H535	HYNDMAN
H560	HYMER
H530	HUNTE
H525	HUNKINS
H516	HUMBER
H123	HUFFSTUTLER
H152	HUFFINES
H350	HUDON
H320	HUDEC
H145	HOVLAND
H200	HOUZE
H300	HOUT
H245	HOUGLAND
H100	HOPF
H500	HON
H421	HOLSAPPLE
H452	HOLNESS
H451	HOLLENBACH
H152	HOFFMEISTER
H325	HITCHINGS
H630	HIRATA
H160	HIEBER
H240	HICKEL
H000	HEWEY
H655	HERRIMAN
H655	HERMANSEN
H653	HERANDEZ
H520	HENZE
H141	HEFFELFINGER
H322	HEDGECOCK
H243	HAZLITT
H246	HAZELRIGG
H220	HAYCOCK
H650	HARREN
H652	HARNAGE
H645	HARLING
H626	HARCROW
H543	HANNOLD
H545	HANLINE
H540	HANEL
H516	HANBERRY
H562	HAMMERSLEY
H565	HAMERNIK
H440	HALLIWELL
H232	HAJDUK
H322	HAITHCOCK
H100	HAFF
H300	HADAWAY
H500	HAAN
G430	GULLATT
G414	GUILBAULT
G330	GUIDOTTI
G656	GRUNER
G625	GRISSON
G612	GRIEVES
G653	GRANATO
G620	GRACIE
G616	GRABERT
G160	GOVER
G620	GORKA
G420	GLUECK
G663	GIRARDIN
G620	GIORGIO
G246	GIESLER
G623	GERSTEN
G652	GERING
G620	GEERS
G300	GAUT
G450	GAULIN
G251	GASKAMP
G613	GARBETT
G415	GALLIVAN
G453	GALLAND
G300	GAETH
F452	FULLENKAMP
F450	FULLAM
F636	FRIEDRICHS
F660	FREIRE
F650	FREENEY
F635	FREDENBURG
F616	FRAPPIER
F220	FOWKES
F600	FOREE
F465	FLEURANT
F420	FLEIG
F424	FLEAGLE
F325	FITZSIMONS
F230	FISCHETTI
F652	FIORENZA
F565	FINNERAN
F410	FILIPPI
F262	FIGUERAS
F246	FESLER
F632	FERTIG
F540	FENNEL
F435	FELTMANN
F412	FELPS
F454	FELMLEE
F000	FAYE
F550	FANNON
F540	FAMILIA
F640	FAIRALL
F400	FAIL
F350	FADDEN
E245	ESSLINGER
E515	ENFINGER
E422	ELSASSER
E455	ELMENDORF
E426	ELLISOR
E565	EINHORN
E655	EHRMAN
E256	EGNER
E352	EDMISTEN
E345	EDLUND
E152	EBINGER
D553	DYMENT
D255	DYKEMAN
D645	DURLING
D523	DUNSTAN
D525	DUNSMORE
D240	DUGAL
D600	DUER
D626	DRESCHER
D400	DOYEL
D500	DOWN
D200	DOSSEY
D545	DONELAN
D233	DOCKSTADER
D152	DOBYNS
D120	DIVIS
D420	DILKS
D360	DIDIER
D262	DESROSIER
D253	DESANTO
D100	DEPPE
D520	DENG
D420	DELOSH
D452	DELANGE
D165	DEFRANK
D100	DEBO
D160	DAUBER
D632	DARTEZ
D240	DAQUILA
D526	DANKERT
D500	DAHN
C250	CYGAN
C220	CUSIC
C615	CURFMAN
C625	CROGHAN
C610	CROFF
C626	CRIGER
C612	CREVISTON
C620	CRAYS
C610	CRAVEY
C653	CRANDLE
C640	CRAIL
C620	CRAGO
C623	CRAGHEAD
C250	COUSINEAU
C255	COUCHMAN
C365	COTHRON
C640	CORELLA
C550	CONINE
C460	COLLER
C416	COLBERG
C240	COGLEY
C350	COATNEY
C400	COALE
C453	CLENDENIN
C440	CLAYWELL
C425	CLAGON
C143	CIFALDI
C560	CHOINIERE
C265	CHICKERING
C200	CHICA
C543	CHENNAULT
C165	CHAVARIN
C350	CHATTIN
C420	CHALOUX
C420	CHALLIS
C260	CESARIO
C635	CERTAIN
C262	CAZAREZ
C255	CAUGHMAN
C343	CATLEDGE
C214	CASEBOLT
C640	CARREL
C600	CARRA
C640	CARLOW
C130	CAPOTE
C520	CANEZ
C540	CAMILLO
C453	CALIENDO
C416	CALBERT
C600	CAIRO
B425	BYLSMA
B234	BUSTLE
B200	BUSKEY
B255	BUSCHMAN
B626	BURKHARD
B626	BURGHARDT
B626	BURGARD
B526	BUONOCORE
B524	BUNKLEY
B526	BUNGARD
B536	BUNDRICK
B516	BUMBREY
B200	BUICE
B125	BUFFKIN
B653	BRUNDIGE
B624	BROCKWELL
B650	BRION
B650	BRIN
B653	BRIANT
B632	BREDESON
B652	BRANSFORD
B652	BRANNOCK
B621	BRAKEFIELD
B625	BRACKENS
B615	BRABANT
B260	BOXER
B350	BOWDOIN
B600	BOUYER
B300	BOTHE
B600	BOOR
B513	BONAVITA
B420	BOLLIG
B463	BLURTON
B452	BLUNK
B452	BLANKE
B452	BLANCK
B635	BIRDEN
B615	BIERBAUM
B152	BEVINGTON
B346	BEUTLER
B362	BETTERS
B326	BETTCHER
B600	BERA
B500	BENWAY
B523	BENGSTON
B520	BENESH
B600	BEHAR
B324	BEDSOLE
B253	BECENTI
B200	BEACHY
B362	BATTERSBY
B230	BASTA
B635	BARTMESS
B634	BARTLE
B632	BARTKOWIAK
B620	BARSKY
B600	BARRIO
B643	BARLETTA
B613	BARFOOT
B522	BANEGAS
B450	BALLIN
B435	BALDONADO
B400	BAL
A250	AZCONA
A153	AVANTS
A234	AUSTELL
A523	AUNGST
A500	AUNE
A550	AUMANN
A300	AUDIA
A361	ATTERBURY
A245	ASSELIN
A252	ASMUSSEN
A245	ASHLINE
A214	ASBILL
A612	ARVIZO
A653	ARNOT
A640	ARIOLA
A636	ARDREY
A523	ANGSTADT
A523	ANASTASIO
A523	AMSDEN
A560	AMOR
A565	AMERMAN
A463	ALRED
A453	ALMEDA
A452	ALLINGTON
A450	ALEWINE
A425	ALCINA
A416	ALBERICO
A420	ALAS
A426	AHLGREN
A220	AGUAS
A264	AGRAWAL
A223	AGOSTA
A341	ADOLPHSEN
A300	ADDIE
A260	ACRE
A200	ACEY
A163	ABURTO
A146	ABLER
Z140	ZWIEBEL
Z200	ZUK
Z100	ZEPP
Z532	ZENTZ
Y161	YBARBO
Y616	YARBERRY
Y520	YAMAUCHI
Y526	YAMASHIRO
W632	WURTZ
W652	WRONSKI
W623	WORSTER
W350	WOOTTEN
W400	WOOL
W522	WONGUS
W432	WOLTZ
W452	WOLANSKI
W320	WITZKE
W300	WITHEY
W226	WISECARVER
W525	WINGHAM
W552	WINEINGER
W526	WINEGARDEN
W534	WINDHOLZ
W422	WILGUS
W250	WIESEN
W200	WIECK
W362	WIDRICK
W241	WICKLIFFE
W351	WHITTENBERG
W231	WESTBY
W640	WERLEY
W526	WENGERT
W536	WENDORF
W560	WEIMAR
W200	WEICK
W264	WECKERLY
W362	WATROUS
W235	WASDEN
W416	WALFORD
W562	WAINRIGHT
W423	WAHLSTROM
W340	WADLOW
V610	VRBA
V250	VOISIN
V120	VIVES
V120	VIVAS
V340	VITELLO
V422	VILLESCAS
V412	VILLAVICENCIO
V451	VILLANOVA
V415	VIALPANDO
V365	VETRANO
V650	VERONA
V524	VENSEL
V240	VASSELL
V650	VARANO
V561	VANRIPER
V524	VANKLEECK
V535	VANDUYNE
V536	VANDERPOL
V553	VANANTWERP
V452	VALENZULA
